x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.046316564083099365,-0.017981410026550293,-0.028947826496363405,-0.09146168828010559,-0.03286021947860718,-0.04845649564921928,-0.11360442638397217,-0.030659615993499756,-0.06405403280913902,-0.09765380620956421,-0.019719719886779785,-0.07425926441609931,-0.07432860136032104,-0.13632887601852417,-0.04303639943063331,-0.10366100072860718,-0.0392758846282959,-0.07010375524222923,-0.0967572033405304,-0.0005767941474914551,-0.0811599102085836,-0.0860871970653534,0.0011749267578125,-0.08589361423909736,-0.023457229137420654,-0.127047598361969,-0.04327416980922294,-0.057434916496276855,0.03511309623718262,-0.06851742977559638,-0.060955166816711426,0.047693490982055664,-0.06913687849700523,-0.058342695236206055,0.025921761989593506,-0.06575599128663612,0.022186279296875,-0.09256333112716675,-0.046652769691348794,-0.0193098783493042,0.05457431077957153,-0.0677714031404264,-0.027534544467926025,0.048252999782562256,-0.05172705093681884,-0.02747035026550293,0.01907414197921753,-0.03557046318709922,0.056174278259277344,-0.04770857095718384,-0.05436822587907386,0.020794332027435303,0.057125866413116455,-0.07306635195672584,0.015288114547729492,0.04632306098937988,-0.06613711083591056,0.01921314001083374,0.013457894325256348,-0.054029228187204126,Rock
0.0,0.0,0.0,-0.042230427265167236,-0.006953060626983643,-0.02950730150719494,-0.09186014533042908,-0.027002036571502686,-0.044583623988231125,-0.1172265112400055,-0.03113412857055664,-0.054664278162320556,-0.10013744235038757,-0.03423416614532471,-0.05892421094854683,-0.0740135908126831,-0.12489950656890869,-0.0380706021018824,-0.10623860359191895,-0.050370633602142334,-0.06176816089232773,-0.10252425074577332,-0.04311645030975342,-0.07549250288089127,-0.09480085968971252,-0.062498390674591064,-0.08411585701783508,-0.021410703659057617,-0.12603843212127686,-0.03479492454012245,-0.054006993770599365,0.043970465660095215,-0.05175924090822548,-0.052944302558898926,0.019065439701080322,-0.04964555589636177,-0.050630807876586914,-0.030175626277923584,-0.04606253443439812,0.026711642742156982,-0.09269005060195923,-0.03511708764513344,-0.01314777135848999,0.06504613161087036,-0.04895580349644035,-0.017147421836853027,0.03647756576538086,-0.027031698954900207,-0.014450490474700928,-0.005137383937835693,-0.00740062980135292,0.060868680477142334,-0.045165836811065674,-0.04074740572055191,0.025815308094024658,0.06566399335861206,-0.06149318603952736,0.021883010864257812,0.03951829671859741,-0.0560878494211039,0.02728092670440674,-0.0029413700103759766,-0.04376854909737915,Rock
0.0,0.0,0.0,-0.046288251876831055,-0.016301274299621582,-0.03104061130147784,-0.09592628479003906,-0.03250759840011597,-0.049102832187827516,-0.12506940960884094,-0.029702603816986084,-0.06180505510133116,-0.11075863242149353,-0.024556994438171387,-0.06771215107005446,-0.08108174800872803,-0.1307050585746765,-0.04175382535618155,-0.11339941620826721,-0.02545231580734253,-0.06628727223437636,-0.1035027801990509,0.00019562244415283203,-0.07693814541858046,-0.0895889401435852,-0.0142441987991333,-0.08220268096488326,-0.030233383178710938,-0.12255501747131348,-0.039309040267880846,-0.06534421443939209,0.044490694999694824,-0.05963647048633902,-0.06137651205062866,0.03124868869781494,-0.05836946200292914,-0.055674195289611816,-0.009758472442626953,-0.05473535190981238,0.01667165756225586,-0.08943945169448853,-0.04032270293396323,-0.023927152156829834,0.06367188692092896,-0.05747200976770728,-0.026728153228759766,0.042365968227386475,-0.038373143036778856,-0.023073315620422363,0.003909289836883545,-0.02032266612809508,0.05124551057815552,-0.045656800270080566,-0.04637230243247359,0.013161659240722656,0.06408917903900146,-0.06560206468861907,0.01071697473526001,0.04344660043716431,-0.0598002454237303,0.017063915729522705,0.0037126541137695312,-0.047816910405572344,Rock
0.0,0.0,0.0,-0.0498543381690979,-0.012612640857696533,-0.031275063521263746,-0.09832966327667236,-0.026346564292907715,-0.04897275543868318,-0.12345784902572632,-0.025387048721313477,-0.06133405095994249,-0.10532015562057495,-0.024339497089385986,-0.06784972152769342,-0.07326376438140869,-0.1231909990310669,-0.045963562793133406,-0.10357359051704407,-0.024959921836853027,-0.07359078875839486,-0.09612733125686646,0.014282524585723877,-0.08630609861671701,-0.08523315191268921,0.01819068193435669,-0.09205004922210946,-0.021059632301330566,-0.1162334680557251,-0.043319191551802305,-0.05467194318771362,0.045368194580078125,-0.06439709267675653,-0.05729997158050537,0.04704916477203369,-0.06258784583866372,-0.05715441703796387,0.020747065544128418,-0.05886917538106218,0.024661719799041748,-0.08270198106765747,-0.04426735616385713,-0.015504896640777588,0.06611907482147217,-0.06282916269361749,-0.024644911289215088,0.05279892683029175,-0.04434049478828683,-0.026150107383728027,0.021118521690368652,-0.02713924250662103,0.05666029453277588,-0.03831392526626587,-0.04985338426291719,0.021562159061431885,0.06906700134277344,-0.06912348023712411,0.014566183090209961,0.053111135959625244,-0.06268661818563714,0.016504645347595215,0.017372071743011475,-0.05102547607481256,Rock
0.0,0.0,0.0,-0.05019998550415039,-0.01660633087158203,-0.03202161677609183,-0.09813791513442993,-0.028186559677124023,-0.05210867263804175,-0.12537115812301636,-0.02353799343109131,-0.06686845906506278,-0.11044538021087646,-0.015768051147460938,-0.07502787299881675,-0.07635122537612915,-0.1255660057067871,-0.046670750905377645,-0.10663586854934692,-0.013498783111572266,-0.07544284798632361,-0.0997873842716217,0.01879340410232544,-0.08858001716862418,-0.08891415596008301,0.007756531238555908,-0.09510507174263694,-0.024680912494659424,-0.11475026607513428,-0.04510155432353713,-0.05828899145126343,0.051713526248931885,-0.06836165227423407,-0.058661043643951416,0.047828614711761475,-0.06652363129387595,-0.055600762367248535,0.009314298629760742,-0.062067446489436406,0.021690011024475098,-0.080169677734375,-0.04718266539703109,-0.016951024532318115,0.07221883535385132,-0.06674127020369269,-0.02333158254623413,0.05498117208480835,-0.04643080495725371,-0.02179896831512451,0.017782151699066162,-0.02736819833944537,0.055480241775512695,-0.036306560039520264,-0.05439100526700713,0.02081972360610962,0.07575023174285889,-0.07435759641657569,0.015851259231567383,0.05837172269821167,-0.06720611937771537,0.019602298736572266,0.020284414291381836,-0.05427087955604293,Rock
0.0,0.0,0.0,-0.04675227403640747,-0.018515706062316895,-0.03383246206783497,-0.09211388230323792,-0.032300472259521484,-0.05336293348216259,-0.11941409111022949,-0.033950984477996826,-0.06682394215010845,-0.11279678344726562,-0.04260909557342529,-0.07442981519841396,-0.0656953752040863,-0.1396087408065796,-0.04965518557571613,-0.09641525149345398,-0.04307526350021362,-0.0773012689604684,-0.09568625688552856,-0.0103951096534729,-0.09008893885754787,-0.08782628178596497,-0.013610482215881348,-0.09669602432393276,-0.012738823890686035,-0.13064515590667725,-0.046303765411607856,-0.04678797721862793,0.025517523288726807,-0.0688304878129884,-0.05515366792678833,0.027425169944763184,-0.06895068057917797,-0.05754369497299194,0.000705420970916748,-0.06707459458255016,0.03248244524002075,-0.09486949443817139,-0.046396383579008216,-0.009484410285949707,0.050815045833587646,-0.06742486872815334,-0.024665534496307373,0.04322373867034912,-0.05059830986999714,-0.02995014190673828,0.015590846538543701,-0.03464197137498104,0.062423765659332275,-0.04761087894439697,-0.05115314715646946,0.024677038192749023,0.05770045518875122,-0.07421605059050762,0.012730956077575684,0.04672366380691528,-0.07019501694583141,0.010628581047058105,0.015404820442199707,-0.05999530249380314,Rock
0.0,0.0,0.0,-0.04702627658843994,-0.012181699275970459,-0.03499807286013379,-0.09248286485671997,-0.02253657579421997,-0.05761821064103856,-0.11854106187820435,-0.0285489559173584,-0.0739086704229237,-0.11565175652503967,-0.04963630437850952,-0.08420582729328885,-0.06778457760810852,-0.14063268899917603,-0.0532255234097363,-0.09447905421257019,-0.03625023365020752,-0.08385044949997678,-0.09462767839431763,-0.004673004150390625,-0.10070404278982892,-0.0864686369895935,-0.01317209005355835,-0.11050730812300458,-0.01615244150161743,-0.13152724504470825,-0.049390076277148864,-0.044084131717681885,0.025020182132720947,-0.07444707172859921,-0.053974151611328125,0.02863168716430664,-0.07575798648346677,-0.05552518367767334,0.0018687248229980469,-0.074628739235294,0.0290144681930542,-0.09890002012252808,-0.04878942164529576,-0.005521297454833984,0.04700368642807007,-0.07061199712504163,-0.01820152997970581,0.038237571716308594,-0.052385958460462234,-0.02090585231781006,0.0067154765129089355,-0.035993485329044006,0.06035727262496948,-0.05653876066207886,-0.0530709909175755,0.02691107988357544,0.04948157072067261,-0.07580208647001996,0.019636809825897217,0.03805261850357056,-0.06951434778918042,0.02246791124343872,0.0024747252464294434,-0.0577401840959908,Rock
0.0,0.0,0.0,-0.04793637990951538,-0.018993377685546875,-0.03345680296371256,-0.09444880485534668,-0.03863263130187988,-0.05198809191534792,-0.12273705005645752,-0.04913592338562012,-0.06441241562316691,-0.12028753757476807,-0.06982237100601196,-0.07038475632617747,-0.06370091438293457,-0.16180461645126343,-0.046333417891958106,-0.09012603759765625,-0.05630981922149658,-0.07350648254106318,-0.08970445394515991,-0.01486426591873169,-0.08655733674714838,-0.08025375008583069,-0.020150482654571533,-0.09351514339397227,-0.010210275650024414,-0.15151965618133545,-0.04239555880377566,-0.04186880588531494,0.0037841796875,-0.06352163910815989,-0.0553552508354187,0.01749598979949951,-0.06476757734964167,-0.05923891067504883,-0.009172976016998291,-0.06404116064260279,0.03473764657974243,-0.11607587337493896,-0.041723427026965965,-0.004377543926239014,0.027342259883880615,-0.061795902102687705,-0.02508789300918579,0.031012237071990967,-0.047794581055143226,-0.032943904399871826,0.004685401916503906,-0.034647971987226356,0.06415385007858276,-0.07013297080993652,-0.04547501042435442,0.029432475566864014,0.03070586919784546,-0.06615305751512324,0.015842795372009277,0.03328615427017212,-0.06180575549552714,0.014551877975463867,0.011361122131347656,-0.052024726420143,Rock
0.0,0.0,0.0,-0.04839599132537842,-0.01481693983078003,-0.03563691272404412,-0.0936809778213501,-0.029070913791656494,-0.05793426527645806,-0.11963111162185669,-0.03899800777435303,-0.07340839846995095,-0.11744984984397888,-0.06616705656051636,-0.08275782658722619,-0.05939608812332153,-0.16094690561294556,-0.05350072651174287,-0.08712601661682129,-0.04745000600814819,-0.08220068707134942,-0.08550122380256653,-0.01343679428100586,-0.0981459279265664,-0.074515700340271,-0.023870468139648438,-0.10784668817188958,-0.005728423595428467,-0.14877068996429443,-0.04872864454057435,-0.040919721126556396,0.011159062385559082,-0.07102490558293084,-0.05257284641265869,0.019654154777526855,-0.07320564582016686,-0.053029537200927734,-0.007380843162536621,-0.07398455931809167,0.038251638412475586,-0.11253732442855835,-0.0468335334863923,-0.0036806464195251465,0.03568315505981445,-0.06604995175268868,-0.02088087797164917,0.03322732448577881,-0.049888133695390025,-0.02520984411239624,0.005071043968200684,-0.036270487746264735,0.0674593448638916,-0.06635463237762451,-0.04983424737122277,0.029808759689331055,0.0388181209564209,-0.07018776579764108,0.018490076065063477,0.03464972972869873,-0.06471676721241693,0.019182980060577393,0.0074866414070129395,-0.05458550124433259,Rock
0.0,0.0,0.0,-0.049259185791015625,-0.01806199550628662,-0.03548196040833318,-0.0944443941116333,-0.03541100025177002,-0.058909204684141514,-0.12045034766197205,-0.04706990718841553,-0.07613872446859205,-0.11897322535514832,-0.07441753149032593,-0.08821499057853543,-0.059918105602264404,-0.16926640272140503,-0.054533441446665165,-0.08264344930648804,-0.06379354000091553,-0.08346334554994428,-0.08456066250801086,-0.026540160179138184,-0.10014652170980298,-0.07865166664123535,-0.03153878450393677,-0.11077227153623426,-0.0061487555503845215,-0.15756744146347046,-0.05041802012169683,-0.037732481956481934,-0.0055294036865234375,-0.07352436789119565,-0.0519903302192688,0.015141606330871582,-0.0774961457475456,-0.05529797077178955,-0.0016016960144042969,-0.080262591026667,0.03819632530212402,-0.12239760160446167,-0.04900610902154767,-0.001564323902130127,0.0203438401222229,-0.06898182340705716,-0.020840704441070557,0.02838975191116333,-0.05637705408776128,-0.027999818325042725,0.007413744926452637,-0.04622993328416669,0.06800639629364014,-0.07844793796539307,-0.052165058337095616,0.03079056739807129,0.023222267627716064,-0.07090427436673963,0.01771491765975952,0.028838753700256348,-0.06598841854179227,0.015231847763061523,0.00940549373626709,-0.05772699870908582,Rock
0.0,0.0,0.0,-0.0496065616607666,-0.017702996730804443,-0.0394144022741898,-0.09655573964118958,-0.03735607862472534,-0.06422718259483418,-0.12380602955818176,-0.04795384407043457,-0.08158053102880558,-0.11693263053894043,-0.06974828243255615,-0.09238005074649891,-0.058775365352630615,-0.16280770301818848,-0.06206529232650837,-0.08291172981262207,-0.056890666484832764,-0.09355760755926212,-0.08283191919326782,-0.012182950973510742,-0.10835434886604389,-0.07487225532531738,-0.009989678859710693,-0.11648692580848774,-0.003596961498260498,-0.15074676275253296,-0.05621197092324337,-0.03600281476974487,0.002263307571411133,-0.081510726539193,-0.05085647106170654,0.017405331134796143,-0.08240956458240589,-0.05440443754196167,-0.004270315170288086,-0.08194885793119511,0.04032003879547119,-0.11389070749282837,-0.053574148742256966,0.0004901885986328125,0.028757452964782715,-0.07544149848610004,-0.01826608180999756,0.031350910663604736,-0.05913779157191357,-0.02300184965133667,0.006206810474395752,-0.04528050514846882,0.06877994537353516,-0.0684347152709961,-0.05600420403271755,0.0312991738319397,0.034571290016174316,-0.07761838677316746,0.015205919742584229,0.03769659996032715,-0.07255468162685474,0.01068568229675293,0.016489863395690918,-0.06292004528432926,Rock
0.0,0.0,0.0,-0.050475895404815674,-0.015296578407287598,-0.036746809738076536,-0.09702828526496887,-0.030283749103546143,-0.06100287895122847,-0.12231549620628357,-0.03941589593887329,-0.07839509333888373,-0.11644488573074341,-0.06174594163894653,-0.09007454897681555,-0.057630836963653564,-0.15678387880325317,-0.059202859657204954,-0.081988126039505,-0.04654836654663086,-0.08873833205024084,-0.08283698558807373,-0.005976080894470215,-0.10480442877332052,-0.07439154386520386,-0.006271064281463623,-0.11438586797038397,-0.0036283135414123535,-0.143121600151062,-0.05446756120244345,-0.036586761474609375,0.01178586483001709,-0.07708203281680426,-0.051151156425476074,0.022687435150146484,-0.07917203988353094,-0.05343770980834961,0.0019875764846801758,-0.08053885634461722,0.03992730379104614,-0.10620921850204468,-0.05241447921315512,-0.000698387622833252,0.03784346580505371,-0.07192310179988226,-0.01937800645828247,0.03782081604003906,-0.05669859285870871,-0.023578643798828125,0.014069318771362305,-0.044429516898787824,0.06902718544006348,-0.062255680561065674,-0.05525827642003378,0.031994760036468506,0.04047733545303345,-0.07481703396359762,0.01769077777862549,0.04086226224899292,-0.06916125352898916,0.015463054180145264,0.019000530242919922,-0.05984257768312773,Rock
0.0,0.0,0.0,-0.04870551824569702,-0.018733680248260498,-0.03581827420137529,-0.09550821781158447,-0.03955674171447754,-0.057902312906009,-0.12323731184005737,-0.05183529853820801,-0.07304309594772462,-0.11619454622268677,-0.07005798816680908,-0.08176956612012987,-0.058308422565460205,-0.16558468341827393,-0.0542067839517415,-0.08572417497634888,-0.06000196933746338,-0.08252550202749376,-0.08266192674636841,-0.01613682508468628,-0.09785695660255556,-0.07014328241348267,-0.014006257057189941,-0.10708537984035615,-0.004444301128387451,-0.1517871618270874,-0.0488715423955739,-0.03867626190185547,0.004497706890106201,-0.06972172397516374,-0.04870426654815674,0.012966454029083252,-0.07086434501550798,-0.049051523208618164,-0.011198699474334717,-0.07165155846021776,0.03937345743179321,-0.11399668455123901,-0.046513195218068404,-0.0014975666999816895,0.031834304332733154,-0.06362249243400697,-0.015802204608917236,0.02879917621612549,-0.04732165399335031,-0.017719566822052002,0.0017837882041931152,-0.03461117583654527,0.06855469942092896,-0.06861001253128052,-0.04917102220795755,0.03095299005508423,0.03532707691192627,-0.0673528491272748,0.021281838417053223,0.0328863263130188,-0.06153264928005342,0.023273348808288574,0.007483839988708496,-0.052110481144410414,Rock
0.0,0.0,0.0,-0.04889822006225586,-0.017614543437957764,-0.03452017768904625,-0.09374722838401794,-0.03489792346954346,-0.056746772077531205,-0.12011927366256714,-0.04651439189910889,-0.07239086419031082,-0.11690294742584229,-0.06911242008209229,-0.08198231696769653,-0.0588221549987793,-0.16548269987106323,-0.05450242995902954,-0.08455964922904968,-0.06148785352706909,-0.08266602694675385,-0.08238163590431213,-0.01587677001953125,-0.09838363766357361,-0.070892333984375,-0.007980585098266602,-0.10769963502571045,-0.0051534175872802734,-0.15302801132202148,-0.04981167107507645,-0.037730872631073,0.0023549795150756836,-0.07038108497545181,-0.049622178077697754,0.015029549598693848,-0.07239254057094513,-0.051051557064056396,-0.0024649500846862793,-0.07411692529603897,0.03869658708572388,-0.11637407541275024,-0.047729312029332505,-0.0004944205284118652,0.02918553352355957,-0.06456162273570953,-0.0166969895362854,0.029380738735198975,-0.04927135124489723,-0.020714759826660156,0.005974113941192627,-0.037675491121262894,0.06798511743545532,-0.07125544548034668,-0.05044858023211418,0.03193849325180054,0.03363233804702759,-0.0679077231852716,0.02218681573867798,0.032515883445739746,-0.061818598356694565,0.023340165615081787,0.008555471897125244,-0.052563759085387574,Rock
0.0,0.0,0.0,-0.04701888561248779,-0.018850862979888916,-0.03509641416422937,-0.09677612781524658,-0.035583674907684326,-0.05769442372076128,-0.1298166811466217,-0.042572081089019775,-0.07416862227074716,-0.12079811096191406,-0.05946815013885498,-0.08388229437224481,-0.06851989030838013,-0.16559666395187378,-0.05066940166108225,-0.1049286425113678,-0.06590557098388672,-0.08034541435591791,-0.10289978981018066,-0.019915640354156494,-0.09506036318890665,-0.0896698534488678,-0.016084790229797363,-0.10256630905024622,-0.014826357364654541,-0.15035027265548706,-0.04596394278161142,-0.05696761608123779,-0.005376100540161133,-0.06830013521067713,-0.06684345006942749,0.0056612491607666016,-0.06806251384369943,-0.06689757108688354,-0.013910055160522461,-0.0659474281226835,0.028799116611480713,-0.10995441675186157,-0.04471842177264307,-0.018634915351867676,0.021019816398620605,-0.06402577437512491,-0.0337863564491272,0.019169330596923828,-0.04650957487575624,-0.03529459238052368,-0.005308687686920166,-0.030784208104535082,0.05785870552062988,-0.05962437391281128,-0.0482397338008127,0.01510632038116455,0.03203010559082031,-0.06840828783862207,0.0029559731483459473,0.026334822177886963,-0.06251268066517923,0.004039347171783447,0.0014289021492004395,-0.051188796535655,Rock
0.0,0.0,0.0,-0.051638901233673096,-0.03140455484390259,-0.03184378037238389,-0.0998857319355011,-0.050190865993499756,-0.05446847418332368,-0.12952840328216553,-0.04852336645126343,-0.07214208954954415,-0.1137426495552063,-0.03430444002151489,-0.08445863688373834,-0.06517291069030762,-0.17004364728927612,-0.044633827004673776,-0.11517077684402466,-0.06410908699035645,-0.07012254262352258,-0.11285364627838135,-0.023738980293273926,-0.0816695120372799,-0.09992000460624695,-0.027886152267456055,-0.08765649313116342,-0.017109453678131104,-0.14341741800308228,-0.04346555361533433,-0.07732611894607544,0.0005907416343688965,-0.06604613626385003,-0.08001989126205444,0.012121617794036865,-0.06632780546331674,-0.07268708944320679,-0.008531928062438965,-0.0641105126776722,0.021534264087677002,-0.09705185890197754,-0.04544478544974595,-0.041821837425231934,0.03167092800140381,-0.06475580001259118,-0.04698669910430908,0.02496016025543213,-0.050968597475531396,-0.04074782133102417,-0.002451479434967041,-0.037552757952454385,0.04823380708694458,-0.042940735816955566,-0.051691531036141214,-0.0047446489334106445,0.04806196689605713,-0.0675321173110035,-0.007557034492492676,0.03706693649291992,-0.060572798196318445,0.0015268921852111816,0.006681680679321289,-0.0496609274485138,Rock
0.0,0.0,0.0,-0.048755526542663574,-0.03158605098724365,-0.03214366261823898,-0.09488803148269653,-0.05259132385253906,-0.05582022939785247,-0.12106442451477051,-0.05429035425186157,-0.07513307307823425,-0.10476499795913696,-0.0430416464805603,-0.08994547550543075,-0.058726608753204346,-0.17520707845687866,-0.045235979305346063,-0.10347571969032288,-0.09080672264099121,-0.07193573092087036,-0.1033543050289154,-0.045427918434143066,-0.08471796189411407,-0.09393119812011719,-0.039213478565216064,-0.09162903104885345,-0.009597599506378174,-0.15261220932006836,-0.045294030504066995,-0.06800240278244019,-0.020944535732269287,-0.07232536648376708,-0.07665422558784485,0.008315861225128174,-0.07626890663965469,-0.0741366446018219,0.004065275192260742,-0.07584806059463745,0.028666973114013672,-0.1069953441619873,-0.04852352191670661,-0.03501701354980469,0.01411205530166626,-0.07093975965841537,-0.04637879133224487,0.022114098072052002,-0.061606961237032465,-0.04513812065124512,0.00609058141708374,-0.05142867838009124,0.054847896099090576,-0.05352485179901123,-0.05567110975249534,0.002734661102294922,0.031803250312805176,-0.07209252838953262,-0.004773437976837158,0.03224128484725952,-0.06667307292087798,0.0005643963813781738,0.012087523937225342,-0.057651231931288294,Rock
0.0,0.0,0.0,-0.06458556652069092,-0.04703176021575928,-0.017371794404539287,-0.11244314908981323,-0.08041012287139893,-0.03442334403291625,-0.1429021954536438,-0.08961069583892822,-0.050894096689376056,-0.15305987000465393,-0.0719752311706543,-0.06662039478317183,-0.09239232540130615,-0.19189941883087158,-0.02944321204915923,-0.15173208713531494,-0.11748147010803223,-0.054046612428578555,-0.15911448001861572,-0.08162456750869751,-0.07120014746681136,-0.15460234880447388,-0.07426869869232178,-0.08189786245122832,-0.05831944942474365,-0.16190505027770996,-0.03608333338991088,-0.12116941809654236,-0.07058924436569214,-0.058176536308678806,-0.1381903886795044,-0.03666067123413086,-0.06822915394798201,-0.14392083883285522,-0.021389305591583252,-0.07444196213975829,-0.02697354555130005,-0.11403387784957886,-0.044582341061982333,-0.09249663352966309,-0.029375433921813965,-0.06533088554635924,-0.11491036415100098,-0.002820253372192383,-0.06614112128511351,-0.12186115980148315,0.006545603275299072,-0.06437386591926497,-0.004042625427246094,-0.05722421407699585,-0.05507130567923468,-0.056250691413879395,-0.002299368381500244,-0.06811619569555205,-0.06711620092391968,0.007251441478729248,-0.06621038188234252,-0.06487518548965454,0.003953993320465088,-0.062323492216023624,Rock
0.0,0.0,0.0,-0.06639933586120605,-0.03451395034790039,-0.017102896095366305,-0.11404940485954285,-0.07472729682922363,-0.03318904046818716,-0.14258450269699097,-0.09650349617004395,-0.04728426118299467,-0.14561498165130615,-0.0990796685218811,-0.059607368753404444,-0.10149577260017395,-0.2044074535369873,-0.032431949720830744,-0.16445833444595337,-0.12090349197387695,-0.055784963862151926,-0.1584855020046234,-0.08007407188415527,-0.06826271195814115,-0.1435532569885254,-0.08406823873519897,-0.07627464909955961,-0.06711393594741821,-0.17945259809494019,-0.03880807836458189,-0.13704019784927368,-0.08082151412963867,-0.06112131928011877,-0.14008522033691406,-0.043932974338531494,-0.06689445008441908,-0.13400530815124512,-0.04160040616989136,-0.07043196340009672,-0.03617823123931885,-0.13379937410354614,-0.04707288076087934,-0.10774046182632446,-0.046263277530670166,-0.06984121431514723,-0.11693316698074341,-0.014592587947845459,-0.06775281657382948,-0.11317792534828186,-0.014767110347747803,-0.06414239187643034,-0.011099755764007568,-0.07674169540405273,-0.05674260188743574,-0.07174479961395264,-0.01582026481628418,-0.07505247821018202,-0.07628333568572998,0.0006273984909057617,-0.07422994901344282,-0.06643438339233398,-0.0064487457275390625,-0.0700980134765814,Rock
0.0,0.0,0.0,-0.06879431009292603,-0.04110497236251831,-0.015719765623657622,-0.1175881028175354,-0.08255034685134888,-0.030164049764721312,-0.14875686168670654,-0.1038053035736084,-0.04313909617587797,-0.15603774785995483,-0.10712486505508423,-0.054179247295110144,-0.10960757732391357,-0.21270734071731567,-0.028167402198164382,-0.1743621826171875,-0.13071930408477783,-0.052306748753039756,-0.1705312728881836,-0.0849047303199768,-0.06540320423766843,-0.15678483247756958,-0.08469855785369873,-0.07317711023017637,-0.07628035545349121,-0.18856626749038696,-0.03515047935172788,-0.14566048979759216,-0.0908551812171936,-0.05847777408882848,-0.15153369307518005,-0.04858177900314331,-0.0652153229467558,-0.14827731251716614,-0.03982454538345337,-0.06874604878350965,-0.04590451717376709,-0.14317333698272705,-0.04427681100889913,-0.11647182703018188,-0.05430549383163452,-0.06875297782346479,-0.12818214297294617,-0.020838379859924316,-0.06862996873780958,-0.12728101015090942,-0.018322229385375977,-0.06553450581952802,-0.021245598793029785,-0.0867074728012085,-0.054580747907607474,-0.08206284046173096,-0.024025142192840576,-0.07256634888574354,-0.08680349588394165,-0.00620347261428833,-0.0721145009748625,-0.07787162065505981,-0.011855840682983398,-0.0680486222855734,Rock
0.0,0.0,0.0,-0.05503207445144653,-0.050883591175079346,-0.0002419146449881282,-0.10975724458694458,-0.10183143615722656,-0.010051181697320999,-0.14692264795303345,-0.1314062476158142,-0.021243638516438068,-0.16276735067367554,-0.14726018905639648,-0.029364160419476093,-0.1287236511707306,-0.20877307653427124,-0.01688155640758282,-0.2118523120880127,-0.11905074119567871,-0.03978123810983902,-0.18982109427452087,-0.08600473403930664,-0.05102061030365235,-0.16130834817886353,-0.10295248031616211,-0.05762465965844399,-0.10803532600402832,-0.1850442886352539,-0.030055568710935177,-0.19747483730316162,-0.07284998893737793,-0.05024015453554398,-0.16861844062805176,-0.05086517333984375,-0.05080484521485573,-0.14165771007537842,-0.06870228052139282,-0.051658603520166935,-0.08768022060394287,-0.1436939239501953,-0.04435586106873757,-0.1714746356010437,-0.041379690170288086,-0.05864694264627701,-0.14561158418655396,-0.0243912935256958,-0.04853339043356186,-0.12296333909034729,-0.04172694683074951,-0.04309749153352982,-0.06719964742660522,-0.09058177471160889,-0.05978691873050934,-0.1352364718914032,-0.019781529903411865,-0.0718700468251825,-0.11516964435577393,-0.010623276233673096,-0.06826894280411011,-0.09108203649520874,-0.02788567543029785,-0.06388604191042191,Rock
0.0,0.0,0.0,-0.04643934965133667,-0.06488412618637085,0.005278986962025556,-0.10177195072174072,-0.12101030349731445,-0.003604411762694326,-0.1405320167541504,-0.14656317234039307,-0.015277161179596987,-0.1569238305091858,-0.15731829404830933,-0.024949408984298316,-0.12652355432510376,-0.20981502532958984,-0.015151130883509722,-0.20577910542488098,-0.12447553873062134,-0.03630552246283969,-0.18326452374458313,-0.0946076512336731,-0.04528453751515826,-0.1577301323413849,-0.11265718936920166,-0.05038027270745715,-0.1077038049697876,-0.18048840761184692,-0.030214982023949233,-0.19421404600143433,-0.07516497373580933,-0.04971487625550708,-0.16697752475738525,-0.05469614267349243,-0.047707674941534606,-0.14161574840545654,-0.07372242212295532,-0.04704463287305316,-0.09069961309432983,-0.13430237770080566,-0.04579821406912288,-0.1748523712158203,-0.04149717092514038,-0.05981932385873279,-0.15045234560966492,-0.023523569107055664,-0.04794331072878322,-0.1268121600151062,-0.040847718715667725,-0.04127714960884532,-0.07379204034805298,-0.0808100700378418,-0.06172201587867221,-0.1446862816810608,-0.014777839183807373,-0.07311934038114032,-0.12596753239631653,-0.0054888129234313965,-0.06801905288409671,-0.10157376527786255,-0.022194981575012207,-0.06307408019017657,Rock
